Country,State/Providence/Region,City,Postal Code,Number of Registrations,
United States,OH,Albany,45710,5,
United States,OH,Alexandria,43001,3,
United States,OH,Alliance,44601,18,
United States,OH,Alvordton,43501,2,
United States,OH,Amanda,43102,2,
United States,OH,Amelia,45102,22,
United States,OH,Amherst,44001,21,
United States,OH,Amsterdam,43903,1,
United States,OH,Anderson Twp,45230,2,
United States,OH,Andover,44003,1,
United States,OH,Anna,45302,4,
United States,OH,Ansonia,45303,1,
United States,OH,Antwerp,45813,5,
United States,OH,Apple Creek,44606,3,
United States,OH,Arcadia,44804,1,
United States,OH,Arcanum,45304,7,
United States,OH,Archbold,43502,12,
United States,OH,Arlington,45814,1,
United States,OH,Ashland,44805,13,
United States,OH,Ashley,43003,1,
United States,OH,Ashtabula,44004,23,
United States,OH,Ashville,43103,5,
United States,OH,Athens,45701,38,
United States,OH,Attica,44807,3,
United States,OH,Atwater,44201,2,
United States,OH,Aurora,44202,10,
United States,OH,Austinburg,44010,1,
United States,OH,Austintown,44515,26,
United States,OH,Avon,44011,36,
United States,OH,Avon Lake,44012,37,
United States,OH,Bainbridge,45612,2,
United States,OH,Baltic,43804,1,
United States,OH,Baltimore,43105,6,
United States,OH,Barberton,44203,14,
United States,OH,Barnesville,43713,4,
United States,OH,Batavia,45103,31,
United States,OH,Bay Village,44140,21,
United States,OH,Beachwood,44122,20,
United States,OH,Beallsville,43716,1,
United States,OH,Beaver,45613,2,
United States,OH,Beavercreek,45430,8,
United States,OH,Beavercreek,45431,21,
United States,OH,Beavercreek,45432,13,
United States,OH,Beavercreek,45434,29,
United States,OH,Beavercreek,45440,5,
United States,OH,bedford,44146,9,
United States,OH,Bedford Heights,44146,3,
United States,OH,Bedford Hts,44146,1,
United States,OH,BEDFORD HTS.,44146,1,
United States,OH,Bellaire,43906,2,
United States,OH,Bellbrook,45305,16,
United States,OH,Belle Center,43310,4,
United States,OH,Bellefontaine,43311,12,
United States,OH,Bellevue,44811,11,
United States,OH,"Bellevue,",44811,9,
United States,OH,Bellville,44813,9,
United States,OH,Belmont,43718,5,
United States,OH,Belpre,45714,3,
United States,OH,Berea,44017,21,
United States,OH,Berkey,43504,2,
United States,OH,Berlin Heights,44814,2,
United States,OH,Bethel,45106,5,
United States,OH,Beverly,45715,2,
United States,OH,Bexley,43209,5,
United States,OH,Bidwell,45614,3,
United States,OH,Blacklick,43004,27,
United States,OH,Bladensburg,43005,1,
United States,OH,Blanchester,45107,6,
United States,OH,Bloomingdale,43910,1,
United States,OH,Blue Ash,45236,1,
United States,OH,Blue Ash,45241,6,
United States,OH,Blue Ash,45242,11,
United States,OH,Blue Creek,45616,1,
United States,OH,Blue Rock,43720,1,
United States,OH,Bluffton,45817,4,
United States,OH,Boardman,44512,11,
United States,OH,Bolivar,44612,7,
United States,OH,Botkins,45306,1,
United States,OH,Bourneville,45617,1,
United States,OH,Bowling Green,43402,32,
United States,OH,Bowling Green,43403,8,
United States,OH,"Bowling Green, Ohio",43402,1,
United States,OH,Brecksville,44141,11,
United States,OH,Brice,43109,2,
United States,OH,Bridgeport,43912,4,
United States,OH,Bristolville,44402,1,
United States,OH,Broadview Heights,44147,11,
United States,OH,Broadview Hts,44147,4,
United States,OH,Brook Park,44142,7,
United States,OH,Brooklyn,44144,1,
United States,OH,Brooklyn Heights,44131,2,
United States,OH,Brookpark,44142,3,
United States,OH,Brookville,45309,4,
United States,OH,Brunswick,44212,26,
United States,OH,Bryan,43506,17,
United States,OH,Bucyrus,44820,5,
United States,OH,Burbank,44214,1,
United States,OH,Burton,44021,3,
United States,OH,Butler,44822,3,
United States,OH,Byesville,43723,1,
United States,OH,Cadiz,43907,4,
United States,OH,Caldwell,43724,4,
United States,OH,Caledonia,43314,1,
United States,OH,Cambridge,43725,23,
United States,OH,Camden,45311,7,
United States,OH,Camp Dennison,45111,1,
United States,OH,Campbell,44405,4,
United States,OH,Canal Fulton,44614,22,
United States,OH,Canal Winchester,43110,27,
United States,OH,Canfield,44406,22,
United States,OH,Canton,44702,2,
United States,OH,Canton,44703,1,
United States,OH,Canton,44705,9,
United States,OH,Canton,44706,22,
United States,OH,Canton,44707,4,
United States,OH,Canton,44708,7,
United States,OH,Canton,44709,8,
United States,OH,Canton,44710,1,
United States,OH,Canton,44714,5,
United States,OH,Canton,44718,13,
United States,OH,Canton,44720,7,
United States,OH,Canton,44721,4,
United States,OH,Cardington,43315,2,
United States,OH,Carey,43316,2,
United States,OH,Carlisle,45005,1,
United States,OH,Carroll,43112,3,
United States,OH,Carrollton,44615,2,
United States,OH,Castalia,44824,6,
United States,OH,Catawba,43010,1,
United States,OH,Cedarville,45314,8,
United States,OH,Celina,45822,13,
United States,OH,Centerburg,43011,3,
United States,OH,Centerville,45458,30,
United States,OH,Centerville,45459,10,
United States,OH,Chagrin Falls,44022,8,
United States,OH,Chagrin Falls,44023,20,
United States,OH,Chardon,44024,41,
United States,OH,Chesapeake,45619,9,
United States,OH,Chesterland,44026,6,
United States,OH,Chillicothe,45601,26,
United States,OH,Cincinnati,45202,54,
United States,OH,Cincinnati,45203,8,
United States,OH,Cincinnati,45204,2,
United States,OH,Cincinnati,45205,6,
United States,OH,Cincinnati,45206,16,
United States,OH,Cincinnati,45208,11,
United States,OH,CINCINNATI,45209,6,
United States,OH,Cincinnati,45211,18,
United States,OH,Cincinnati,45212,6,
United States,OH,Cincinnati,45213,7,
United States,OH,Cincinnati,45214,7,
United States,OH,Cincinnati,45215,55,
United States,OH,Cincinnati,45216,4,
United States,OH,Cincinnati,45217,2,
United States,OH,Cincinnati,45218,2,
United States,OH,Cincinnati,45219,5,
United States,OH,Cincinnati,45220,10,
United States,OH,Cincinnati,45221,5,
United States,OH,Cincinnati,45223,27,
United States,OH,Cincinnati,45224,18,
United States,OH,Cincinnati,45225,1,
United States,OH,CINCINNATI,45226,13,
United States,OH,Cincinnati,45227,11,
United States,OH,Cincinnati,45229,4,
United States,OH,Cincinnati,45230,24,
United States,OH,Cincinnati,45231,39,
United States,OH,Cincinnati,45232,5,
United States,OH,Cincinnati,45233,15,
United States,OH,cincinnati,45236,18,
United States,OH,Cincinnati,45237,7,
United States,OH,Cincinnati,45238,16,
United States,OH,Cincinnati,45239,12,
United States,OH,Cincinnati,45240,27,
United States,OH,Cincinnati,45241,12,
United States,OH,Cincinnati,45242,5,
United States,OH,Cincinnati,45243,14,
United States,OH,Cincinnati,45244,40,
United States,OH,Cincinnati,45245,26,
United States,OH,Cincinnati,45246,11,
United States,OH,CIncinnati,45247,19,
United States,OH,Cincinnati,45248,221,
United States,OH,Cincinnati,45249,14,
United States,OH,Cincinnati,45251,9,
United States,OH,Cincinnati,45252,4,
United States,OH,Cincinnati,45255,23,
United States,OH,Circleville,43113,14,
United States,OH,Clarington,43915,2,
United States,OH,Clarksburg,43115,1,
United States,OH,Clarksville,45113,3,
United States,OH,Clayton,45315,6,
United States,OH,Cleveland,44102,15,
United States,OH,Cleveland,44103,14,
United States,OH,Cleveland,44104,1,
United States,OH,Cleveland,44105,7,
United States,OH,Cleveland,44106,13,
United States,OH,Cleveland,44107,2,
United States,OH,Cleveland,44108,1,
United States,OH,Cleveland,44109,10,
United States,OH,Cleveland,44110,3,
United States,OH,Cleveland,44111,18,
United States,OH,Cleveland,44113,10,
United States,OH,Cleveland,44114,25,
United States,OH,Cleveland,44115,15,
United States,OH,Cleveland,44117,3,
United States,OH,Cleveland,44119,1,
United States,OH,Cleveland,44120,8,
United States,OH,CLEVELAND,44124,6,
United States,OH,Cleveland,44125,5,
United States,OH,Cleveland,44129,1,
United States,OH,Cleveland,44130,6,
United States,OH,Cleveland,44131,1,
United States,OH,Cleveland,44135,5,
United States,OH,Cleveland,44143,1,
United States,OH,Cleveland,44144,24,
United States,OH,Cleveland,44145,1,
United States,OH,Cleveland Heights,44106,4,
United States,OH,Cleveland Heights,44112,1,
United States,OH,Cleveland Heights,44118,12,
United States,OH,Cleveland Heights,44121,3,
United States,OH,Cleves,45002,7,
United States,OH,CLINTON,44216,1,
United States,OH,Cloverdale,45827,1,
United States,OH,Clyde,43410,13,
United States,OH,College Corner,45003,1,
United States,OH,Collins,44826,1,
United States,OH,Columbia Station,44028,6,
United States,OH,Columbiana,44408,8,
United States,OH,Columbus,43081,1,
United States,OH,Columbus,43085,2,
United States,OH,COLUMBUS,43123,1,
United States,OH,Columbus,43201,39,
United States,OH,Columbus,43202,27,
United States,OH,Columbus,43203,4,
United States,OH,Columbus,43204,25,
United States,OH,Columbus,43205,15,
United States,OH,Columbus,43206,20,
United States,OH,Columbus,43207,16,
United States,OH,Columbus,43209,11,
United States,OH,Columbus,43210,25,
United States,OH,columbus,43211,8,
United States,OH,Columbus,43212,20,
United States,OH,columbus,43213,6,
United States,OH,Columbus,43214,25,
United States,OH,Columbus,43215,247,
United States,OH,Columbus,43217,1,
United States,OH,Columbus,43219,321,
United States,OH,Columbus,43220,21,
United States,OH,Columbus,43221,45,
United States,OH,Columbus,43222,1,
United States,OH,Columbus,43223,8,
United States,OH,COLUMBUS,43224,11,
United States,OH,Columbus,43227,3,
United States,OH,COLUMBUS,43228,28,
United States,OH,Columbus,43229,48,
United States,OH,Columbus,43230,13,
United States,OH,Columbus,43231,10,
United States,OH,COLUMBUS,43232,35,
United States,OH,Columbus,43235,65,
United States,OH,Columbus,43240,4,
United States,OH,Columbus,61349,1,
United States,OH,Columbus Grove,45830,3,
United States,OH,Commercial Point,43116,5,
United States,OH,Concord,44077,1,
United States,OH,Concord Township,44060,2,
United States,OH,Concord Township,44077,4,
United States,OH,Concord Twp,44077,3,
United States,OH,Conneaut,44030,4,
United States,OH,Continental,45831,1,
United States,OH,coolville,45723,1,
United States,OH,Copley,44321,17,
United States,OH,Cortland,44410,13,
United States,OH,Coshocton,43812,4,
United States,OH,Coventry Township,44203,1,
United States,OH,Covington,45318,2,
United States,OH,Crestline,44827,2,
United States,OH,Creston,44217,4,
United States,OH,Curtice,43412,2,
United States,OH,CUYAHOGA FALLS,44221,17,
United States,OH,Cuyahoga Falls,44223,27,
United States,OH,Cuyahoga Falls,44224,1,
United States,OH,Cygnet,43413,1,
United States,OH,Dalton,44618,1,
United States,OH,Danville,43014,5,
United States,OH,Day Heights,45150,1,
United States,OH,Dayton,45402,79,
United States,OH,DAYTON,45403,6,
United States,OH,Dayton,45404,2,
United States,OH,Dayton,45405,3,
United States,OH,Dayton,45409,8,
United States,OH,Dayton,45410,3,
United States,OH,Dayton,45414,13,
United States,OH,Dayton,45415,9,
United States,OH,Dayton,45416,2,
United States,OH,Dayton,45417,3,
United States,OH,Dayton,45419,4,
United States,OH,Dayton,45420,5,
United States,OH,Dayton,45422,5,
United States,OH,Dayton,45424,25,
United States,OH,Dayton,45426,1,
United States,OH,Dayton,45429,9,
United States,OH,Dayton,45430,45,
United States,OH,Dayton,45431,5,
United States,OH,Dayton,45432,6,
United States,OH,Dayton,45439,4,
United States,OH,DAYTON,45440,9,
United States,OH,Dayton,45449,1,
United States,OH,Dayton,45458,42,
United States,OH,Dayton,45459,23,
United States,OH,Dayton,45469,4,
United States,OH,De Graff,43318,3,
United States,OH,Deerfield,44411,1,
United States,OH,Defiance,43512,12,
United States,OH,Delaware,43015,76,
United States,OH,Delphos,45833,8,
United States,OH,Delta,43515,4,
United States,OH,Dennison,44621,2,
United States,OH,Deshler,43516,1,
United States,OH,Diamond,44412,1,
United States,OH,Dover,44622,19,
United States,OH,doylestown,44230,4,
United States,OH,Dresden,43821,1,
United States,OH,Dublin,43016,39,
United States,OH,Dublin,43017,62,
United States,OH,Dundee,44624,7,
United States,OH,East Canton,44730,6,
United States,OH,East Cleveland,44112,1,
United States,OH,East Cleveland,44118,10,
United States,OH,East Fultonham,43735,1,
United States,OH,East Liberty,43319,3,
United States,OH,East Liverpool,43920,6,
United States,OH,East Palestine,44413,2,
United States,OH,East Sparta,44626,4,
United States,OH,Eastlake,44095,15,
United States,OH,Eaton,45320,5,
United States,OH,Edgerton,43517,1,
United States,OH,Edison,43320,4,
United States,OH,Edon,43518,1,
United States,OH,Eldorado,45321,1,
United States,OH,Elida,45807,2,
United States,OH,Elmore,43416,2,
United States,OH,Elyria,44035,41,
United States,OH,Englewood,45315,3,
United States,OH,Englewood,45322,4,
United States,OH,Enon,45323,2,
United States,OH,Etna,43062,2,
United States,OH,Euclid,44117,1,
United States,OH,Euclid,44119,1,
United States,OH,Euclid,44123,11,
United States,OH,Euclid,44132,1,
United States,OH,Faifrield,45014,1,
United States,OH,Fairborn,45324,27,
United States,OH,Fairfield,45014,39,
United States,OH,Fairfield Township,45011,8,
United States,OH,Fairlawn,44333,11,
United States,OH,Fairview Park,44126,7,
United States,OH,Farmersville,45325,3,
United States,OH,Fayette,43521,2,
United States,OH,Fayetteville,45118,2,
United States,OH,Felicity,45120,1,
United States,OH,FIndlay,45840,81,
United States,OH,Findlay.,45840,1,
United States,OH,Fletcher,45326,2,
United States,OH,Flushing,43977,5,
United States,OH,Forest,45843,1,
United States,OH,Fort Jennings,45844,2,
United States,OH,Fort Loramie,45845,4,
United States,OH,Fort Recovery,45846,4,
United States,OH,Fostoria,44830,2,
United States,OH,Franklin,45005,19,
United States,OH,Franklin Furnace,45629,2,
United States,OH,Frazeysburg,43822,3,
United States,OH,Fredericksburg,44627,3,
United States,OH,Fredericktown,43019,10,
United States,OH,Freeport,43973,1,
United States,OH,Fremont,43420,23,
United States,OH,Fresno,43824,5,
United States,OH,Gahanna,43230,28,
United States,OH,Galena,43021,19,
United States,OH,Galion,44833,7,
United States,OH,Gallipolis,45631,8,
United States,OH,Galloway,43119,11,
United States,OH,Garfield Heights,44125,11,
United States,OH,Garfield Hts,44125,2,
United States,OH,Garfield Hts.,44125,1,
United States,OH,Garrettsville,44231,2,
United States,OH,Gates Mills,44040,3,
United States,OH,Geneva,44041,7,
United States,OH,Genoa,43430,2,
United States,OH,Georgetown,45121,4,
United States,OH,Germantown,45327,6,
United States,OH,Girard,44420,14,
United States,OH,Glendale,45246,2,
United States,OH,Glenford,43739,1,
United States,OH,Glenmont,44628,2,
United States,OH,Gordon,45304,1,
United States,OH,Goshen,45122,6,
United States,OH,Grafton,44044,9,
United States,OH,Grand Rapids,43522,3,
United States,OH,Grand River,44045,1,
United States,OH,Grandview,43212,1,
United States,OH,Granville,43023,20,
United States,OH,Greenfield,45123,17,
United States,OH,Greenville,45331,11,
United States,OH,Greenwich,44837,2,
United States,OH,Grove City,43123,53,
United States,OH,Groveport,43125,9,
United States,OH,Grover Hill,45849,1,
United States,OH,hamden,45634,1,
United States,OH,Hamilton,45011,22,
United States,OH,Hamilton,45013,28,
United States,OH,Hamilton,45015,2,
United States,OH,Hammondsville,43930,2,
United States,OH,Hanoverton,44423,2,
United States,OH,Harrison,45030,21,
United States,OH,Harrod,45850,1,
United States,OH,Hartville,44632,2,
United States,OH,Haskins,43525,2,
United States,OH,Heath,43056,2,
United States,OH,Hebron,43025,4,
United States,OH,Helena,43435,2,
United States,OH,Hicksville,43526,2,
United States,OH,Highland Heights,44143,4,
United States,OH,HIGHLAND HTS,44143,1,
United States,OH,Hilliard,43026,52,
United States,OH,Hillsboro,45133,10,
United States,OH,Hinckley,44233,16,
United States,OH,Hiram,44234,4,
United States,OH,Holgate,43527,1,
United States,OH,Holland,43528,11,
United States,OH,Hollansburg,45332,1,
United States,OH,Hopewell,43746,1,
United States,OH,Howard,43028,11,
United States,OH,Hubbard,44425,2,
United States,OH,Huber Heights,45424,19,
United States,OH,Hudson,44236,40,
United States,OH,Huntsburg,44046,3,
United States,OH,Huntsville,43324,5,
United States,OH,Huron,44839,17,
United States,OH,Independence,44131,12,
United States,OH,Ironton,45638,7,
United States,OH,Irwin,43029,3,
United States,OH,Jackson,45640,9,
United States,OH,Jackson Center,45334,1,
United States,OH,Jamestown,45335,6,
United States,OH,JEFFERSON,44047,10,
United States,OH,Jenera,45841,1,
United States,OH,Johnstown,43031,14,
United States,OH,Junction City,43748,2,
United States,OH,Kensington,44427,1,
United States,OH,Kent,44240,48,
United States,OH,Kent,44242,16,
